,match_id,league,season,year,team_name,red_or_blue_side,result,game_length,top_player,top_champ,jungle_player,jungle_champ,mid_player,mid_champ,adc_player,adc_champ,support_player,support_champ,ban_1,ban_2,ban_3,ban_4,ban_5
5996,ca36a6ee5896ca5d,LMS,Summer_Season,2015,FW,blue,0,48,Steak,Shen,Karsa,Gragas,Maple,Viktor,KKramer,Lucian,SwordArT,Trundle,'TwistedFate', 'Fizz', 'Ryze',,
5997,ca36a6ee5896ca5d,LMS,Summer_Season,2015,ahq,red,1,48,Ziv,Maokai,Mountain,Ekko,westdoor,Diana,AN,Sivir,Janna,Albis,'Azir', 'Kalista', 'Vayne',,
5999,ca3e9df573e33104,CBLOL,Summer_Season,2016,OPK,blue,0,33,SkyBart,Graves,Zuao,Elise,Goku,Corki,Theusma,Lucian,Professor,Braum,'Zed', 'Leblanc', 'TahmKench',,
5998,ca3e9df573e33104,CBLOL,Summer_Season,2016,g3x,red,1,33,Zantins,Poppy,Snowlz,Nidalee,TaeYeon,Varus,Skyer,Kalista,Alistar,Alocs,'Gangplank', 'Ryze', 'Lulu',,
6001,ca4abfa17927c848,CBLOL,Summer_Playoffs,2017,KST,blue,0,45,Yang,Gragas,Revolta,Khazix,takeshi,Orianna,esA,Varus,Ziriguidun,Karma,'Malzahar', 'Lulu', 'Ashe', 'Darius', 'Illaoi'
6000,ca4abfa17927c848,CBLOL,Summer_Playoffs,2017,ITZ,red,1,45,Ayel,Fiora,Turtle,LeeSin,Envy,Jayce,micaO,Jhin,Thresh,Jockster,'Graves', 'Rengar', 'Zyra', 'Syndra', 'Ahri'
6003,ca681c3639d09321,LMS,Spring_Season,2017,ahq,blue,0,39,Ziv,Maokai,Mountain,Graves,Westdoor,Ahri,An,Ashe,Albis,Malzahar,'Syndra', 'Ekko', 'Rengar', 'Kennen', 'Illaoi'
6002,ca681c3639d09321,LMS,Spring_Season,2017,JT,red,1,39,Morning,Nautilus,REFRA1N,LeeSin,FoFo,Orianna,BeBe,Varus,Lulu,Jay,'Rumble', 'Fizz', 'Zed', 'Gragas', 'Shen'
6005,ca6da3c023b391ea,LMS,Spring_Season,2015,TPA,blue,1,46,Morning,Gnar,Winds,RekSai,Chawy,Leblanc,Lupin,Tristana,Jay,Thresh,'Fizz', 'Zed', 'Kassadin',,
6004,ca6da3c023b391ea,LMS,Spring_Season,2015,ahq,red,0,46,Ziv,Maokai,Albis,LeeSin,westdoor,Mordekaiser,AN,Sivir,Janna,GreenTea,'Lissandra', 'JarvanIV', 'Syndra',,
6007,ca7701a18b2ab8b6,LMS,Summer_Season,2015,FW,blue,1,44,Steak,Gnar,Karsa,Gragas,Maple,Cassiopeia,NL,Sivir,SwordArT,Annie,'Hecarim', 'Leblanc', 'Urgot',,
6006,ca7701a18b2ab8b6,LMS,Summer_Season,2015,TPA,red,0,44,Morning,Maokai,Domo,Sejuani,Chawy,Lux,Lupin,Corki,Thresh,Jay,'Zed', 'Azir', 'Kalista',,
6008,ca87e7a6fb8c13f7,LCK,Spring_Season,2016,SKT,blue,1,34,Duke,Gangplank,Bengi,Graves,Faker,Lulu,Bang,Corki,Wolf,Alistar,'Zed', 'KogMaw', 'Ryze',,
6009,ca87e7a6fb8c13f7,LCK,Spring_Season,2016,AFs,red,0,34,ikssu,Poppy,LirA,Nidalee,Mickey,TwistedFate,Sangyoon,Kalista,Braum,SnowFlower,'Quinn', 'Fiora', 'Lissandra',,
6011,ca9126366742e942,Season_World_Championship,International,2016,TSM,blue,1,34,Hauntzer,Kennen,Svenskeren,LeeSin,Bjergsen,Syndra,Doublelift,Jhin,Biofrost,Braum,'TahmKench', 'Jayce', 'Vladimir',,
6010,ca9126366742e942,Season_World_Championship,International,2016,SSG,red,0,34,CuVee,Rumble,Ambition,Elise,Crown,Varus,Ruler,Ezreal,Alistar,Wraith,'Nidalee', 'Sivir', 'Cassiopeia',,
6013,ca91673c6bf73b8c,North_America,Spring_Season,2015,TL,blue,1,29,Quas,Kennen,IWDominate,RekSai,FeniX,Lissandra,KEITH,Corki,Xpecial,Braum,'Thresh', 'Zed', 'Maokai',,
6012,ca91673c6bf73b8c,North_America,Spring_Season,2015,GV,red,0,29,Hauntzer,Hecarim,Saintvicious,Nidalee,Keane,Viktor,Cop,Graves,Morgana,Bunny FuFuu,'Janna', 'Annie', 'Rumble',,
6014,ca98e9d72cc98b2b,Season_World_Championship,International,2015,AHQ,blue,1,41,Ziv,Gnar,Mountain,Elise,Westdoor,Fizz,AN,Jinx,Albis,TahmKench,'Azir', 'Lulu', 'Leblanc',,
6015,ca98e9d72cc98b2b,Season_World_Championship,International,2015,FNC,red,0,41,Huni,Darius,Reignover,Olaf,Febiven,Orianna,Rekkles,Sivir,Annie,YellOwStaR,'Gangplank', 'RekSai', 'Mordekaiser',,
6017,caabaf6c3f2213e5,LMS,Summer_Season,2016,HKE,blue,0,36,MapleSnow,Hecarim,Dinter,Gragas,Gear,Viktor,Raison,Kalista,Olleh,Thresh,'Shen', 'Leona', 'Azir',,
6016,caabaf6c3f2213e5,LMS,Summer_Season,2016,MSE,red,1,36,Ninuo,Maokai,Wulala,Graves,M1ssion,Kassadin,CorGi,Sivir,Braum,Kaiwing,'Ryze', 'Vladimir', 'RekSai',,
6019,cab0143385f8a70f,Europe,Spring_Season,2017,G2,blue,1,46,Expect,Rumble,Trick,Ivern,Perkz,Syndra,Zven,Ashe,mithy,MissFortune,'Katarina', 'Jhin', 'Ryze', 'Varus', 'Ezreal'
6018,cab0143385f8a70f,Europe,Spring_Season,2017,FNC,red,0,46,sOAZ,Shen,Amazingx,LeeSin,Caps,Orianna,Rekkles,Kennen,Zyra,Jesiz,'Camille', 'Rengar', 'Leblanc', 'RekSai', 'Khazix'
6020,cab05d1729348e41,North_America,Summer_Season,2015,T8,blue,1,40,CaliTrlolz8,Maokai,Porpoise8,Gragas,Goldenglue,Azir,Nien8,Kalista,Dodo8,Thresh,'Sivir', 'Yasuo', 'Gnar',,
6021,cab05d1729348e41,North_America,Summer_Season,2015,TSM,red,0,40,Dyrus,Nautilus,Santorin,Vi,Bjergsen,Ezreal,WildTurtle,Jinx,Shen,Lustboy,'Ryze', 'Fizz', 'Alistar',,
6023,cabc1287c5c14e54,LMS,Summer_Season,2015,MSE,blue,0,46,LOFS,Hecarim,Empt2,Evelynn,M1ssion,Cassiopeia,CorGi,Sivir,Chunx,Annie,'Urgot', 'Leblanc', 'Sejuani',,
6022,cabc1287c5c14e54,LMS,Summer_Season,2015,TPA,red,1,46,Morning,Gnar,Domo,Gragas,Chawy,Orianna,Lupin,Kalista,Thresh,Jay,'Azir', 'Kassadin', 'RekSai',,
6025,cac4c36035f17c29,North_America,Summer_Playoffs,2015,CLG,blue,1,40,ZionSpartan,Yasuo,Xmithie,Gragas,Pobelter,Viktor,Doublelift,Tristana,aphromoo,Braum,'Azir', 'Maokai', 'Lulu',,
6024,cac4c36035f17c29,North_America,Summer_Playoffs,2015,TSM,red,0,40,Dyrus,Gnar,Santorin,Nidalee,Bjergsen,Orianna,WildTurtle,KogMaw,Janna,Lustboy,'Kalista', 'Alistar', 'Ashe',,
6026,cac4e4554d6355be,LMS,Summer_Season,2015,MSE,blue,1,56,LOFS,Maokai,Empt2,RekSai,M1ssion,Ryze,CorGi,Lucian,Chunx,Thresh,'Varus', 'Kalista', 'Gragas',,
6027,cac4e4554d6355be,LMS,Summer_Season,2015,AS,red,0,56,MapleSnow,Fizz,Zonda,Nunu,Achie,Viktor,BeBe,Sivir,Alistar,Weiiii,'Vladimir', 'Lulu', 'Azir',,
6029,cac4fc177bbcc3aa,LCK,Spring_Season,2016,SSB,blue,0,30,Soul,Maokai,Flawless,Kindred,SaSin,Azir,Nuclear,Corki,Secret,Braum,'Zed', 'Kalista', 'Trundle',,
6028,cac4fc177bbcc3aa,LCK,Spring_Season,2016,AFs,red,1,30,ikssu,Gragas,LirA,Graves,Mickey,TwistedFate,Sangyoon,Sivir,Bard,SnowFlower,'Nidalee', 'Poppy', 'LeeSin',,
6030,cadc355b3ee8548f,North_America,Summer_Season,2016,C9,blue,0,42,Impact,Gragas,Meteos,RekSai,Jensen,Azir,Sneaky,Caitlyn,Bunny FuFuu,Bard,'Swain', 'Lucian', 'Nidalee',,
6031,cadc355b3ee8548f,North_America,Summer_Season,2016,IMT,red,1,42,Huni,Ekko,Reignover,Olaf,Pobelter,Leblanc,WildTurtle,Ashe,Karma,Adrian,'Ryze', 'Kindred', 'Maokai',,
6032,cafb0dfcceaedc11,Europe,Summer_Playoffs,2015,FNC,blue,1,45,Huni,Rumble,Reignover,Olaf,Febiven,Lulu,Rekkles,Corki,YellOwStaR,Annie,'Kalista', 'KogMaw', 'Varus',,
6033,cafb0dfcceaedc11,Europe,Summer_Playoffs,2015,OG,red,0,45,Soaz,Gangplank,Amazing,Gragas,xPeke,Azir,Niels,Tristana,Janna,Mithy,'Shen', 'Elise', 'Sivir',,
6035,cb139007043869a7,North_America,Spring_Season,2017,NV,blue,0,47,Seraph,Maokai,LirA,LeeSin,Ninja,Ahri,Apollo,Caitlyn,Hakuho,Karma,'Graves', 'Rengar', 'Camille', 'Renekton', 'Syndra'
6034,cb139007043869a7,North_America,Spring_Season,2017,DIG,red,1,47,Ssumday,Nautilus,Chaser,Elise,Keane,Cassiopeia,LOD,Varus,Lulu,Xpecial,'Talon', 'Jayce', 'Rumble', 'Shen', 'Kennen'
6036,cb42ba7e531e7499,Europe,Summer_Season,2016,FNC,blue,1,37,Kikis,Shen,Spirit,Gragas,Febiven,Karma,Rekkles,KogMaw,Yellowstar,TahmKench,'Vladimir', 'Malzahar', 'Trundle',,
6037,cb42ba7e531e7499,Europe,Summer_Season,2016,ROC,red,0,37,Parang,Gnar,Memento,RekSai,Betsy,Kassadin,Steeelback,Jhin,Alistar,Raise,'Nidalee', 'Irelia', 'Olaf',,
6039,cb5516326d95e3e9,Europe,Spring_Season,2017,MSF,blue,1,44,Alphari,Shen,KaKAO,RekSai,PowerOfEvil,Leblanc,Hans Sama,Ashe,IgNar,Bard,'Zyra', 'Malzahar', 'Ryze', 'Rumble', 'Gangplank'
6038,cb5516326d95e3e9,Europe,Spring_Season,2017,G2,red,0,44,Expect,Jayce,Trick,Khazix,Perkz,Corki,Zven,Varus,TahmKench,mithy,'Rengar', 'Camille', 'LeeSin', 'Jhin', 'Thresh'
6040,cb55ba916175c784,LCK,Summer_Season,2016,CJE,blue,0,45,Untara,Maokai,Haru,Nidalee,Bdd,TwistedFate,Kramer,Twitch,MadLife,Nami,'Leblanc', 'Vladimir', 'Ashe',,
6041,cb55ba916175c784,LCK,Summer_Season,2016,SSG,red,1,45,CuVee,Irelia,Ambition,RekSai,Crown,Viktor,Ruler,Sivir,Karma,Wraith,'Shen', 'Azir', 'Ryze',,
6042,cb5b773cdb3a3901,LMS,Summer_Season,2015,HKE,blue,0,41,Stanley,Vladimir,Dinter,Evelynn,Toyz,Azir,Raison,Lucian,Olleh,Nautilus,'Alistar', 'RekSai', 'Ryze',,
6043,cb5b773cdb3a3901,LMS,Summer_Season,2015,MSE,red,1,41,LOFS,Maokai,Empt2,Gragas,M1ssion,Viktor,CorGi,Jinx,Thresh,Chunx,'Sivir', 'Kalista', 'Urgot',,
6045,cb60ee89536d88cd,Europe,Summer_Season,2015,GMB,blue,1,40,Cabochard,Shen,Diamondprox,Nidalee,Betsy,Jayce,FORG1VEN,Lucian,GoSu Pepper,Alistar,'Vladimir', 'Rumble', 'Varus',,
6044,cb60ee89536d88cd,Europe,Summer_Season,2015,OG,red,0,40,Soaz,Nautilus,Amazing,RekSai,xPeke,Viktor,Niels,Corki,Braum,Mithy,'Sivir', 'Ryze', 'Gangplank',,
6046,cb71c31fe610fddc,LMS,Regional,2015,FW,blue,1,30,Steak,Shen,Karsa,LeeSin,Maple,Ahri,NL,Kalista,SwordArT,Thresh,'Rumble', 'TwistedFate',,,
6047,cb71c31fe610fddc,LMS,Regional,2015,MSE,red,0,30,LOFS,Maokai,Empt2,RekSai,caNdy,Viktor,Stitch,Jinx,Alistar,Chunx,'Diana', 'Nidalee', 'Elise',,
6049,cb7f0c7100a503bd,LCK,Spring_Season,2017,MVP,blue,1,33,ADD,Maokai,Beyond,Rengar,Ian,Syndra,MaHa,Sivir,Max,Lulu,'Malzahar', 'Ashe', 'Zyra', 'Ekko', 'Shen'
6048,cb7f0c7100a503bd,LCK,Spring_Season,2017,LZ,red,0,33,Expession,Nautilus,Crash,Graves,Fly,Corki,PraY,Jhin,Karma,GorillA,'Leblanc', 'Varus', 'Camille', 'Sion', 'Kennen'
6050,cb833cdcffea9a32,LCK,Summer_Season,2016,AFs,blue,0,43,Lindarang,Shen,LirA,Graves,Mickey,Kassadin,Sangyoon,Ashe,SnowFlower,Bard,'Elise', 'RekSai', 'AurelionSol',,
6051,cb833cdcffea9a32,LCK,Summer_Season,2016,kt,red,1,43,Ssumday,Rumble,Score,Kindred,Fly,Vladimir,Arrow,Sivir,Braum,Hachani,'Nidalee', 'Karma', 'TwistedFate',,
6053,cb9505363bd64e74,LMS,Spring_Season,2015,MSE,blue,1,43,LOFS,Maokai,Empt2,RekSai,Wish,Ahri,CorGi,Sivir,Chunx,Leona,'JarvanIV', 'Leblanc', 'Thresh',,
6052,cb9505363bd64e74,LMS,Spring_Season,2015,ahq,red,0,43,Ziv,Sion,Mountain,LeeSin,westdoor,Lissandra,AN,Kalista,Annie,GreenTea,'Irelia', 'Morgana', 'Kassadin',,
6054,cba1d8a2db193a4e,North_America,Summer_Season,2016,CLG,blue,1,44,Darshan,Gnar,Xmithie,RekSai,Huhi,Malzahar,Stixxay,Ezreal,aphromoo,Soraka,'Twitch', 'Illaoi', 'Vladimir',,
6055,cba1d8a2db193a4e,North_America,Summer_Season,2016,NRG,red,0,44,Quas,Maokai,Santorin,Hecarim,GBM,Xerath,ohq,Ashe,Karma,KiWiKiD,'Shen', 'Bard', 'Sivir',,
6057,cbb08c0af03d36eb,CBLOL,Summer_Season,2016,RED,blue,0,45,Ayel,Olaf,Caos,Elise,Brucer,Lulu,SacyR,Twitch,Eryon,TahmKench,'TwistedFate', 'Fiora', 'Kalista',,
6056,cbb08c0af03d36eb,CBLOL,Summer_Season,2016,ITZ,red,1,45,Yang,Ryze,Revolta,RekSai,tockers,Corki,micaO,Lucian,Poppy,Jockster,'Zed', 'Gangplank', 'Leblanc',,
6058,cbf715984dd2acca,LCK,Summer_Season,2016,ESC,blue,1,40,Crazy,Ekko,Bless,RekSai,Tempt,Taliyah,LokeN,Lucian,Key,Alistar,'Ashe', 'Shen', 'Lissandra',,
6059,cbf715984dd2acca,LCK,Summer_Season,2016,JAG,red,0,40,TrAce,Gnar,Winged,Gragas,Kuzan,Vladimir,Pilot,Ezreal,Trundle,Sweet,'Nidalee', 'Gangplank', 'Malzahar',,
6060,cbf7576b380ce3da,North_America,Summer_Season,2016,NRG,blue,1,36,Quas,Gnar,Santorin,Olaf,GBM,Vladimir,ohq,Sivir,KiWiKiD,Taric,'Shen', 'Bard', 'Malzahar',,
6061,cbf7576b380ce3da,North_America,Summer_Season,2016,CLG,red,0,36,Darshan,Gangplank,Xmithie,RekSai,Huhi,Cassiopeia,Stixxay,Lucian,Karma,aphromoo,'Twitch', 'Illaoi', 'Hecarim',,
6062,cc0ae967e6a88b53,CBLOL,Summer_Season,2017,REM,blue,0,58,Thulz,Shen,4LaN,Rengar,Evrot,Syndra,Sarkis,Varus,Cabuloso,Nami,'Zyra', 'Camille', 'Ekko', 'Fiora', 'Maokai'
6063,cc0ae967e6a88b53,CBLOL,Summer_Season,2017,RED,red,1,58,Robo,Poppy,Nappon,Khazix,tockers,Ryze,brTT RX,Ashe,Karma,Dioud,'RekSai', 'Leblanc', 'Malzahar', 'Thresh', 'Bard'
6064,cc0d578c7b089314,North_America,Summer_Season,2016,TSM,blue,1,34,Hauntzer,Swain,Svenskeren,RekSai,Bjergsen,Azir,Doublelift,Lucian,Biofrost,Bard,'Caitlyn', 'Nidalee', 'Irelia',,
6065,cc0d578c7b089314,North_America,Summer_Season,2016,APX,red,0,34,Ray,Fizz,ShrimP,Kindred,Keane,Zilean,Apollo,Ashe,Karma,Xpecial,'Vladimir', 'Ryze', 'Leblanc',,
6066,cc22fe779ddb2700,Europe,Summer_Season,2016,H2K,blue,0,24,Odoamne,Irelia,Jankos,RekSai,Ryu,Vladimir,Freeze,Lucian,Vander,Karma,'Fiora', 'Nidalee', 'Shen',,
6067,cc22fe779ddb2700,Europe,Summer_Season,2016,SPY,red,1,24,Wunder,Olaf,Trashy,Elise,Sencux,Cassiopeia,Kobbe,Caitlyn,Bard,Mikyx,'Sivir', 'Malzahar', 'Draven',,
6068,cc33cfa8106af92e,LCK,Summer_Season,2015,kt,blue,0,49,Ssumday,Hecarim,Score,Evelynn,Nagne,Leblanc,Arrow,Sivir,Fixer,Alistar,'Vayne', 'Kalista', 'Maokai',,
6069,cc33cfa8106af92e,LCK,Summer_Season,2015,CJE,red,1,49,Shy,Shyvana,Ambition,Nunu,Coco,Azir,Space,Jinx,Thresh,MadLife,'Yasuo', 'Gragas', 'Sejuani',,
6071,cc4ce32a0515055a,Mid-Season_Invitational,International,2015,EDG,blue,1,23,Koro1,Gnar,Clearlove,RekSai,PawN,TwistedFate,Deft,Jinx,Meiko,Thresh,'Morgana', 'Hecarim', 'Ahri',,
6070,cc4ce32a0515055a,Mid-Season_Invitational,International,2015,BJK,red,0,23,Thaldrin,Rumble,Theokoles,Sejuani,Energy,Diana,Nardeus,Sivir,Janna,Dumbledoge,'Kalista', 'Urgot', 'Leblanc',,
6072,cc58c30b8a87d843,Europe,Summer_Season,2016,UOL,blue,1,31,Vizicsacsi,Illaoi,Move,Gragas,Exileh,Viktor,Veritas,Ashe,Hylissang,Taric,'Zilean', 'Azir', 'Elise',,
6073,cc58c30b8a87d843,Europe,Summer_Season,2016,GIA,red,0,31,Smittyj,Jax,Maxlore,RekSai,Night,Karma,S0NSTAR,Jhin,Braum,Hustlin,'Vladimir', 'Shen', 'Nidalee',,
6074,cc75adde10da3546,LCK,Spring_Season,2015,SSG,blue,0,42,CuVee,Irelia,Eve,JarvanIV,BlisS,Morgana,Fury,Sivir,Wraith,Thresh,'Leblanc', 'Jayce', 'Lulu',,
6075,cc75adde10da3546,LCK,Spring_Season,2015,CJE,red,1,42,Shy,DrMundo,Ambition,RekSai,Coco,Kassadin,Space,Kalista,Janna,MadLife,'Fizz', 'Rengar', 'Gnar',,
6076,cc81207032c09b6c,LCK,Spring_Season,2015,CJE,blue,1,32,Shy,Sion,Ambition,Nunu,Coco,Vladimir,Space,Sivir,MadLife,Annie,'Nidalee', 'Rumble', 'Lissandra',,
6077,cc81207032c09b6c,LCK,Spring_Season,2015,SSG,red,0,32,CuVee,Maokai,Eve,Sejuani,Ace,Azir,Fury,KogMaw,Morgana,Wraith,'Leblanc', 'Lulu', 'Urgot',,
6079,cc82ca243f460dd7,LCK,Spring_Season,2016,ROX,blue,1,25,Smeb,Nautilus,Peanut,Elise,Kuro,Lulu,PraY,KogMaw,GorillA,Trundle,'Lissandra', 'Corki', 'Kalista',,
6078,cc82ca243f460dd7,LCK,Spring_Season,2016,SSB,red,0,25,Soul,Poppy,Flawless,Gragas,SaSin,Anivia,Nuclear,Ezreal,Alistar,Secret,'Gangplank', 'TwistedFate', 'Fiora',,
6081,cc88276350f57ccf,Europe,Spring_Season,2017,SPY,blue,0,32,Wunder,Maokai,Trashy,Khazix,Sencux,Corki,Kobbe,Jhin,Mikyx,Karma,'Zyra', 'Malzahar', 'Ivern', 'Bard', 'Thresh'
6080,cc88276350f57ccf,Europe,Spring_Season,2017,UOL,red,1,32,Vizicsacsi,Shen,Xerxe,Warwick,Exileh,Ryze,Samux,Varus,Lulu,Hylissang,'Camille', 'Leblanc', 'Rengar', 'Gangplank', 'Rumble'
6083,cc99275832da93af,Europe,Spring_Season,2017,ROC,blue,1,40,Phaxi,Rumble,Maxlore,Rengar,Betsy,Ryze,Hjarnan,Sivir,Wadid,Karma,'Zyra', 'Malzahar', 'Jayce', 'Syndra', 'Cassiopeia'
6082,cc99275832da93af,Europe,Spring_Season,2017,GIA,red,0,40,Flaxxish,Maokai,Memento,Khazix,NighT,Orianna,HeaQ,Ashe,Nautilus,Hustlin,'Leblanc', 'Camille', 'Shen', 'Fiora', 'Poppy'
6085,cca1bc0c7b565d94,Europe,Spring_Season,2016,VIT,blue,0,36,Cabochard,Kennen,Shook,Elise,Nukeduck,Lulu,Hjarnan,Tristana,KaSing,Thresh,'Kindred', 'TahmKench', 'Lissandra',,
6084,cca1bc0c7b565d94,Europe,Spring_Season,2016,ROC,red,1,36,fredy122,Zac,Airwaks,RekSai,Betsy,Ryze,Safir,Corki,Taric,Edward,'Fiora', 'Gangplank', 'Olaf',,
6086,ccae053377e69bc4,LMS,Summer_Season,2015,FW,blue,1,38,MMD,Fizz,Karsa,Nidalee,Maple,Ekko,NL,Vayne,SwordArT,Morgana,'Rumble', 'Alistar', 'Azir',,
6087,ccae053377e69bc4,LMS,Summer_Season,2015,Mac,red,0,38,BoBo,Maokai,TheFeeling,JarvanIV,Apex,TwistedFate,Dee,Varus,Nautilus,Dreamer,'RekSai', 'Gragas', 'Ryze',,
6089,ccd259f9581515bd,LCK,Summer_Season,2016,ESC,blue,1,34,Crazy,Gangplank,Bless,Elise,Tempt,Malzahar,LokeN,Jhin,Totoro,TahmKench,'Varus', 'Vladimir', 'Sivir',,
6088,ccd259f9581515bd,LCK,Summer_Season,2016,MVP,red,0,34,ADD,Gnar,Beyond,Hecarim,Ian,Viktor,MaHa,Ashe,Taric,Max,'Nidalee', 'Gragas', 'Karma',,
6090,ccdd37f030d6b5b8,LCK,Spring_Season,2016,KDM,blue,0,35,Hipo,Nautilus,Crush,Elise,Edge,Corki,SSol,Sivir,GuGer,Braum,'Poppy', 'Zed', 'Kalista',,
6091,ccdd37f030d6b5b8,LCK,Spring_Season,2016,AFs,red,1,35,ikssu,Gragas,LirA,Graves,Mickey,Quinn,Sangyoon,KogMaw,Trundle,SnowFlower,'Varus', 'Kindred', 'Nidalee',,
6092,ccf659531f48273e,LCK,Spring_Season,2017,KDM,blue,0,33,Roach,Maokai,Punch,Khazix,Edge,Ryze,SSol,Caitlyn,GuGer,TahmKench,'Jayce', 'Zyra', 'Malzahar', 'Corki', 'Orianna'
6093,ccf659531f48273e,LCK,Spring_Season,2017,LZ,red,1,33,Expession,Shen,Crash,Elise,Fly,AurelionSol,PraY,Varus,Karma,GorillA,'Leblanc', 'Camille', 'Rengar', 'Jhin', 'Ashe'
6094,ccfe4eeebcdd2001,Europe,Spring_Season,2015,SK,blue,1,39,fredy122,Gnar,Svenskeren,Nidalee,Fox,Leblanc,FORG1VENGRE,Graves,nRated,Lulu,'Lissandra', 'RekSai', 'Ahri',,
6095,ccfe4eeebcdd2001,Europe,Spring_Season,2015,FNC,red,0,39,Huni,Rumble,Reignover,Rengar,Febiven,Ezreal,Steeelback,Corki,Alistar,YellOwStaR,'Maokai', 'Morgana', 'Zed',,
6097,cd181258f6d41930,CBLOL,Summer_Season,2016,g3x,blue,0,44,Zantins,Nautilus,Snowlz,Elise,TaeYeon,Syndra,Skyer,Kalista,Alocs,Braum,'Zilean', 'Nidalee', 'Gragas',,
6096,cd181258f6d41930,CBLOL,Summer_Season,2016,PNG,red,1,44,Mylon,Poppy,SirT,RekSai,Kami,Orianna,brTT RX,Lucian,Alistar,Picoca,'Zed', 'Quinn', 'KogMaw',,
6099,cd4d2353545cd868,Europe,Spring_Season,2016,H2K,blue,0,39,Odoamne,Quinn,Jankos,LeeSin,Selfie,Corki,FORG1VENGRE,Caitlyn,Vander,Poppy,'Kalista', 'Graves', 'Lucian',,
6098,cd4d2353545cd868,Europe,Spring_Season,2016,G2,red,1,39,Kikis,Malphite,Trick,Nidalee,Perkz,Gangplank,Emperor,Ezreal,Braum,Hybrid,'Fiora', 'TahmKench', 'Alistar',,
6101,cd634f9cf591432d,North_America,Summer_Season,2016,P1,blue,0,41,zig,Shen,Zentinel,Kindred,Slooshi,Karma,Mash,Ezreal,Gate,Bard,'RekSai', 'Nidalee', 'Vladimir',,
6100,cd634f9cf591432d,North_America,Summer_Season,2016,APX,red,1,41,Ray,Fiora,ShrimP,Evelynn,Keane,TwistedFate,Apollo,Caitlyn,Alistar,Xpecial,'Azir', 'Ryze', 'Sivir',,
6103,cd7f5d6ea8eb79dd,LCK,Spring_Playoffs,2016,AFs,blue,0,46,ikssu,Gragas,LirA,Nidalee,Mickey,Lulu,Sangyoon,Sivir,SnowFlower,Alistar,'Gangplank', 'Trundle', 'Lissandra',,
6102,cd7f5d6ea8eb79dd,LCK,Spring_Playoffs,2016,JAG,red,1,46,TrAce,Maokai,Winged,Graves,Kuzan,Azir,Pilot,Lucian,Braum,Chei,'TwistedFate', 'Ryze', 'Varus',,
6104,cd81a989802813a3,LCK,Spring_Season,2017,kt,blue,1,36,Smeb,Rumble,Score,Graves,Pawn,Talon,Deft,KogMaw,Mata,Lulu,'Malzahar', 'Nautilus', 'LeeSin', 'Kled', 'Gragas'
6106,cd81a989802813a3,LCK,Spring_Season,2017,JAG,red,0,36,ikssu,Kennen,UmTi,Khazix,Kuzan,Vladimir,Teddy,Ezreal,Nami,SnowFlower,'Camille', 'Varus', 'Leblanc', 'Ashe', 'Ryze'
6109,cd82661b0f25d6c7,LCK,Spring_Playoffs,2015,JAG,blue,0,33,TrAce,Shyvana,Chaser,Sejuani,GBM,Cassiopeia,Pilot,Jinx,Chei,Morgana,'Leblanc', 'Vladimir', 'KogMaw',,
6108,cd82661b0f25d6c7,LCK,Spring_Playoffs,2015,CJE,red,1,33,Shy,Hecarim,Ambition,Gragas,Coco,Ziggs,Space,Corki,Nautilus,MadLife,'Urgot', 'Kalista', 'Nunu',,
6111,cd89c5a99076f289,LCK,Summer_Season,2015,LZ,blue,1,38,Expession,Shen,TusiN,LeeSin,Frozen,Viktor,Roar,Vayne,IgNar,Janna,'Rumble', 'Azir', 'Elise',,
6110,cd89c5a99076f289,LCK,Summer_Season,2015,CJE,red,0,38,Shy,Fizz,Ambition,RekSai,Coco,Orianna,Space,KogMaw,Braum,MadLife,'Kalista', 'Ryze', 'TwistedFate',,
6112,cdc713b101fa96ee,Europe,Spring_Season,2016,UOL,blue,1,47,Vizicsacsi,Poppy,Rudy,Elise,Fox,Viktor,Steeelback,Lucian,Hylissang,Thresh,'Nidalee', 'Rumble', 'Alistar',,
6113,cdc713b101fa96ee,Europe,Spring_Season,2016,GIA,red,0,47,Atom,Trundle,BetongJocke,Gragas,xPePii,Lux,Adryh,KogMaw,Braum,G0DFRED,'Lulu', 'Kindred', 'Kalista',,
6114,cdc873e2c9b77ea7,Europe,Spring_Season,2017,GIA,blue,0,42,Flaxxish,Renekton,Memento,Graves,NighT,Jayce,HeaQ,Ziggs,Hustlin,Zyra,'Camille', 'Rengar', 'Shen', 'Zed', 'Gnar'
6115,cdc873e2c9b77ea7,Europe,Spring_Season,2017,VIT,red,1,42,Cabochard,Olaf,Djoko,Gragas,Nukeduck,Ryze,Steeelback,Jhin,Malzahar,AoD,'Leblanc', 'Varus', 'Nautilus', 'Elise', 'Karma'
6117,cdc988d70c3c2132,Europe,Summer_Season,2016,UOL,blue,1,28,Vizicsacsi,Irelia,Move,Hecarim,Exileh,Vladimir,Veritas,Ashe,Hylissang,Braum,'Malzahar', 'Kassadin', 'Trundle',,
6116,cdc988d70c3c2132,Europe,Summer_Season,2016,ROC,red,0,28,Parang,Gangplank,Memento,Nidalee,Betsy,Swain,Steeelback,Jhin,Alistar,Raise,'Illaoi', 'Shen', 'Anivia',,
